rating,reviews,cleaned_review
negative,unacceptable camera. grainy zoom video. i'm a fan of apple products and i like almost everything about this new mba. but it has one huge flaw that nobody talks about. it is the camera hardware and it has not been updated in ages. my zoom calls are so grainy and bad even with decent light. a $ laptop with  year old front camera is unacceptable. camera is very important to me. especially now that we all are quarantined at home and making zoom calls all the time.,unacceptable camera grainy zoom video im fan product like almost everything new mba one huge flaw nobody talk camera hardware updated age zoom call grainy bad even decent light year old front camera unacceptable camera important especially quarantined home making zoom call time
negative,"screen cracks for no apparent reason buyer beware! like the macbook pro pictured here, the screen of the macbook air often cracks within a few weeks or months after purchase, entirely without any misuse. the design flaw seems to be the relative inflexibility of the screen is lcd panel.i ordered a mba, then returned the package unopened after reading relevant articles on tomac and the discussion thread on the apple support site. with few exceptions, apple refuses to make the repair under warranty. the user is cost of replacing the screen amounts to half the purchase price.",screen crack apparent reason buyer beware like pro pictured screen often crack within week month purchase entirely without misuse design flaw seems relative inflexibility screen lcd paneli ordered mba returned package unopened reading relevant article tomac discussion thread support site exception refuse make repair warranty user cost replacing screen amount half purchase price
negative,small keyboard causes cramps! i have big hands. this computer was not made for anyone who has large hands. my hands cramp constant as i type and i cannot get a bigger/better computer because of how much i have already spent. it is extremely frustrating. it is so small. i mistype constantly and have accidentally deleted many important things multiexclamation  this computer also glitches alot. it is constantly changing my mouse from single click to double . it constantly opens new tabs and new pages for no reason. waste of money. just buy a pc. i am regretful,small keyboard cause cramp big hand made anyone large hand hand cramp constant type get biggerbetter much already spent extremely frustrating small mistype constantly accidentally deleted many important thing multiexclamation also glitch alot constantly changing mouse single click double constantly open new tab new page reason waste money buy regretful
negative, macbookair issue i have tried several wireless mouse and flash drive neither will connect to device.,macbookair issue tried several wireless mouse flash drive neither connect device
negative,screen is extremely fragile and prone to breaks be aware the screen is extremely delicate and prone to break for no apparent reason. apple will not acknowledge the design fault and now there is a class action law suite. stay away from the air unless you enjoy expensive repair bills.,screen extremely fragile prone break aware screen extremely delicate prone break apparent reason acknowledge design fault class action law suite stay away unless enjoy expensive repair bill
negative,"apple will mess up your password and you will be unable to reset it theres a serious glitch where you cannot use touch id if drained from dead battery. then it will ask you for a password. unclear if this is an apple id password or whatever, but mine did not work. tried every combo i knew. and then there is no option for reset password. just none at all. and then it will not enter recovery mode. just a horrible product, stay far away",mess password unable reset there serious glitch use touch id drained dead battery ask password unclear id password whatever mine work tried every combo knew option reset password none enter recovery mode horrible product stay far away
negative,"good while it lasted dropped about $ on  of these roughly  years ago.  one had battery issues, one had logic board failure which apple would not cover, and rd is doing fine.  apple has kept up with design quality, camera is top notch, but does not meet quality expectations overall.  with the reduced cost of windows machines, may be time to step out of my apple bubble.",good lasted dropped roughly year ago one battery issue one logic board failure would cover rd fine kept design quality camera top notch meet quality expectation overall reduced cost window machine may time step bubble
negative,amazon sells stolen goods do not buy refurbished/ used laptops from amazon. often times they are stolen and when you need software upgraded or fixed the manufacturer will not touch the computer when they figure out its stolen. amazon will not refund or replace the computer with one that is not stolen. so you are stuck with stolen goods that can not be repaired through the manufacturer,amazon sell stolen good buy refurbished used laptop amazon often time stolen need software upgraded fixed manufacturer touch figure stolen amazon refund replace one stolen stuck stolen good repaired manufacturer
negative,"too big, too heavy do not be fulled by "" description. its bigger! and much heavier! new air completely lost its purpose to be small and light laptop that is convenient on the go. if i wanted a bigger and more capable laptop i would have bought a pro not an air. please please please make a normal size air",big heavy fulled description bigger much heavier new completely lost purpose small light convenient go wanted bigger capable would bought pro please please please make normal size
negative,"i hate the junk bad apple! battery always drop dead without any reason. sometimes, it is still % of battery, but it dropped dead in the middle of nowhere, or freeze, the screen just freezes  times a day at least. i have to force it to power off and on  times a day at least. i only have the mac air for + years, totally a junk!",hate junk bad battery always drop dead without reason sometimes still battery dropped dead middle nowhere freeze screen freeze time day least force power time day least year totally junk
negative,where is the option of apple is three year warranty? i will not buy a computer without it. why does not the warranty option appear anywhere on the page rendering the new macbook air (m) - even if i put it in my cart multistop  there is no checkbox rendering for apple is warranty?,option three year warranty buy without warranty option appear anywhere page rendering new even put cart multistop checkbox rendering warranty
negative,for something that is would think its better made they really should issue a recall on this particular model. the screen cracks on its own and yet apple denies there is an issue. going to be exchanging this for an older model that at least will last.,something would think better made really issue recall particular model screen crack yet denies issue going exchanging older model least last
negative,impractical i cannot believe how bad this camera is on the so-called sophisticated apple product? and no usb ports - how ridiculous  is that? so if you want to use an external mouse you cant do that - i could go on!,impractical believe bad camera socalled sophisticated product usb port ridiculous want use external mouse cant could go
negative,"might want to wait multistop  if you are planning on using a dock/dongle with this, you might want to wait. having tons of issues with usb not working via dock/dongle. has happened with a few different brand/models of docks/dongles. very frustrating and mac forums/apple customer service have been no help so far.",might want wait multistop planning using dockdongle might want wait ton issue usb working via dockdongle happened different brandmodels docksdongles frustrating forumsapple customer service help far
negative,grainy unusable camera. grainy unusable camera. do not buy this laptop. or any latest  model - apple refuses to acknowledge the issue. what a disgrace for a company like apple customer service to refuse to accept the flaw.,grainy unusable camera grainy unusable camera buy latest model refuse acknowledge issue disgrace company like customer service refuse accept flaw
negative, issue  multiexclamation  i tried to order a  or  inch see above,issue multiexclamation tried order inch see
negative,bottom is thicker. cant seem to find a case that will fit the bottom of my new m macbook air,bottom thicker cant seem find case fit bottom new
negative,roblox_ missing,roblox missing
positive,"better than ever! i have had a variety of apple equipment in my life-- but also microsoft surface, surface laptops, chromebooks, and more. i'm an open minded technology user and tend to go with best of breed or technology that pushes the envelope of what is possible. i like well designed hardware that looks and feels good, and works well.i bought this one open box, that should not matter at all, and it does not. it arrived from amazon warehouse deals as ""like new"" condition with ""like new box"" and the unit had no scratches/scrapes on it and was missing  months of warranty-- i'm happy to have the remainder.the latest macbook i had was the "" macbook from several years back. it was quite nice but was too small for me. this one has continued to improve on the screen, battery life and certainly has improved on the performance front.the unit is thin, svelte, and heavy. i mean, it could be a solid block of metal and i would expect the same heft. it is solid. this is not a bad thing for a device that is this thin and small to add some durability to what could otherwise be a very delicate device.the keyboard is very solid with a nice clickety-click, i am not able to tell a difference from this keyboard to the generations that were rather ""controversial"" and i very much do appreciate the touch id in the power button.having two usb-c ports is very welcomed compared to my previous which had only one.when looking at the performance of the m chip and all previous models, especially the "" macbook, and comparing to the prices those still sell for, it was a no brainer to go with this model. even compared to the macbook pro m, there is a very slight difference between the two and for a rather light user the cost here was really an incredible value.i love windows for some things. i have windows running on this unit as well with parallels-- easy and simple-- do note you will need to download arm windows  media for this unit-- i was not able to find a way to migrate my previous vm from intel based.  it runs very well here and with no issues. very fast.one thing that did not work great for me-- maybe it is me-- maybe it is mac os-- was plugging it in to a usb-c dock. i have a standard setup at home with  monitors, usb based external bose speakers, keyboard, mouse, and typically as i cycle through chromebooks and windows devices, i'm able to plug in and fairly easily extend / activate those monitors, use the peripherals and printer/etc. in this case i have not had success getting this mac to work with my usb-c based dock and accessories-- to be determined.the screen is beautiful, the hardware is unbelievably solid, the speed is amazing.  i also have a surface laptop that i love, but for the mac variety, this is my perfect equivalent.",better ever variety equipment life also microsoft surface surface laptop chromebooks im open minded technology user tend go best breed technology push envelope possible like well designed hardware look feel good work welli bought one open box matter arrived amazon warehouse deal like new condition like new box unit scratchesscrapes missing month warranty im happy remainderthe latest several year back quite nice small one continued improve screen battery life certainly improved performance frontthe unit thin svelte heavy mean could solid block metal would expect heft solid bad thing device thin small add durability could otherwise delicate devicethe keyboard solid nice clicketyclick able tell difference keyboard generation rather controversial much appreciate touch id power buttonhaving two usbc port welcomed compared previous onewhen looking performance chip previous model especially comparing price still sell brainer go model even compared pro slight difference two rather light user cost really incredible valuei love window thing window running unit well parallel easy simple note need download arm window medium unit able find way migrate previous vm intel based run well issue fastone thing work maybe maybe o plugging usbc dock standard setup home monitor usb based external bose speaker keyboard mouse typically cycle chromebooks window device im able plug fairly easily extend activate monitor use peripheral printeretc case success getting work usbc based dock accessory determinedthe screen beautiful hardware unbelievably solid speed amazing also surface love variety perfect equivalent
positive,"great specs for an entry-level laptop. i was looking to upgrade from my current dual core intel i windows laptop and tablet. the  macbook air m screen is sharp, the m processor performance is similar to intel i quad core for most uses . this laptop is fan-less and gets very warm/hot only when constantly exporting very large gb+ files - otherwise it runs cool to cold. i edit photos on this laptop and my editing software opens much faster and the edits occur very quickly. the gb ram/ gb ssd combo in this laptop is fast and responsive. the mac os memory management allows gb to be more than enough for my projects. the m cpu performance and battery life for the macbook air m easily exceed those of my dual core i windows laptop and tablet. my photo editing software runs faster and is more responsive than on my windows devices. also, the macbook air m performance seems the same whether on battery or ac power unlike my windows devices. this laptop is a fantastic entry-level device but hard core gamers and video creators should upgrade to the pro models for the larger/more vibrant screen, richer audio, cooling fans, additional usb-c ports, sd card slot, dual monitor capability, and more ram/ssd options. i purchased this used base model used at a substantial savings over the list price which made it a fantastic value. i would suggest most users get the gb or larger internal ssd so you will not need an external ssd for video/music storage. i currently use external ssd drives to store my large files so the small gb ssd size in the base model was not an issue. the only possible drawbacks for the macbook air are there are only  usb-c data/charging ports so you may need to purchase a dock if you need multiple connection options, (or use older usb accessories), there is no sd card slot, and software apps are still being updated for the m cpu. i run microsoft office  on my macbook air. i notice that office  takes a second or two longer to load but once loaded office  runs as fast as it does on windows.  i do not use this laptop for gaming, video editing, or to connect multiple monitors so i cannot comment on those uses. i was not expecting this level of performance from an entry-level device. do not get caught up in the hype that this base model can replace the macbook pro models for heavy work loads or professional use - it does not have the heat distribution (fans) to dissipate the heat to prevent thermal throttling under heavy computing or gaming. for most users, just use and enjoy your  macbook air m multiexclamation ",spec entrylevel looking upgrade current dual core intel window tablet screen sharp processor performance similar intel quad core us fanless get warmhot constantly exporting large gb file otherwise run cool cold edit photo editing software open much faster edits occur quickly gb ram gb ssd combo fast responsive o memory management allows gb enough project cpu performance battery life easily exceed dual core window tablet photo editing software run faster responsive window device also performance seems whether battery ac power unlike window device fantastic entrylevel device hard core gamers video creator upgrade pro model largermore vibrant screen richer audio cooling fan additional usbc port sd card slot dual monitor capability ramssd option purchased used base model used substantial saving list price made fantastic value would suggest user get gb larger internal ssd need external ssd videomusic storage currently use external ssd drive store large file small gb ssd size base model issue possible drawback usbc datacharging port may need purchase dock need multiple connection option use older usb accessory sd card slot software apps still updated cpu run microsoft office notice office take second two longer load loaded office run fast window use gaming video editing connect multiple monitor comment us expecting level performance entrylevel device get caught hype base model replace pro model heavy work load professional use heat distribution fan dissipate heat prevent thermal throttling heavy computing gaming user use enjoy multiexclamation
positive,"this is the generation to get your first mac or upgrade. first time macbook owner. really happy with the macbook air. do not let the lack of a fan be off-putting. the only time it gets even remotely warm is when rendering a video in imovie. even then, it is by no means hot to the touch. this is probably the most fail proof laptop out right now and dare i say, ever. the lack of a fan eliminates the last mechanical part and means this laptop have no moving parts. the soldered in m. storage and committing to your ram choice for the life of the laptop is my only complaint. so far i'm not finding gb of ram to be an issue. most of the programs for mac os are pretty well optimized for the m chip. so everything feels to work pretty smoothly. the battery life is next level. over all it is more powerful, cooler and the battery lasts longer than ever. if you have been wanting to get your first macbook or have been batting around the idea of an upgrade. this would not be a bad choice.",generation get first upgrade first time owner really happy let lack fan offputting time get even remotely warm rendering video imovie even mean hot touch probably fail proof right dare say ever lack fan eliminates last mechanical part mean moving part soldered storage committing ram choice life complaint far im finding gb ram issue program o pretty well optimized chip everything feel work pretty smoothly battery life next level powerful cooler battery last longer ever wanting get first batting around idea upgrade would bad choice
positive,"incredible device for daily needs the device is silent because it has no fans, the screen is not oled but it looks incredible for watching movies with vibrant colors and is very sharp making it great for text documents with small fonts. the battery life is incredibly good i can constantly get over a day with moderate to high use and yet somehow still manages to be an incredibly light device. it has a good dac and plenty of volume making it a good choice for audio lovers, especially if you use open backs since it makes no noise, and if you do not use headphones the speakers can get very loud and sound really good for a laptop. it runs mac os which can be hard to adapt too but it is alot less power intensive than windows so you rarely have to worry about overheating or battery in daily use. if you are a professional video or photo editor or run intensive task look towards a pro computer and for everyone else this is a great choice.",incredible device daily need device silent fan screen oled look incredible watching movie vibrant color sharp making text document small font battery life incredibly good constantly get day moderate high use yet somehow still manages incredibly light device good dac plenty volume making good choice audio lover especially use open back since make noise use headphone speaker get loud sound really good run o hard adapt alot le power intensive window rarely worry overheating battery daily use professional video photo editor run intensive task look towards pro everyone else choice
positive,"currently the only laptop to buy this is the bargain deal of the apple lineup at the moment. the m chip gives it crazy power management which equates to ridiculously long battery life, incredibly low temperature operation which needs no fan so also absolute silence. all this while running circles around the competitors offerings which do not stand a chance of keeping up with this incredible product. with their m chip apple has not just revolutionized the capabilities of a laptop but turned the whole computer industry upside down! and yes it is extremely well made out of a solid chunk of aluminum, is very light and has a world class screen and a redesigned keyboard that feels wonderful. incase you couldnt tell i like and recommend this laptop!",currently buy bargain deal lineup moment chip give crazy power management equates ridiculously long battery life incredibly low temperature operation need fan also absolute silence running circle around competitor offering stand chance keeping incredible product chip revolutionized capability turned whole industry upside yes extremely well made solid chunk aluminum light world class screen redesigned keyboard feel wonderful incase couldnt tell like recommend
positive,did i say fast? great setup experience. my first day. ive used macbooks since  when the first intel processors were used. the m chip is amazing. i now understand why  gb of ram is perfect for this model. crystal clear text rendering. silky-smooth touch pad. nice tactile response on keyboard big improvement over the troublesome keyboards of the last  years. speakers are lovely. very pleased. battery fully charged. was able to easily migrate from my old  macbook retina . easy to connect with icloud and mac account. a couple of my non-apple apps required rosetta to run with m processorsmooth download of rosetta. anyone needing a high end camera might go for the macbook pro but this is fine for my needs.,say fast setup experience first day ive used macbooks since first intel processor used chip amazing understand gb ram perfect model crystal clear text rendering silkysmooth touch pad nice tactile response keyboard big improvement troublesome keyboard last year speaker lovely pleased battery fully charged able easily migrate old retina easy connect icloud account couple nonapple apps required rosetta run processorsmooth download rosetta anyone needing high end camera might go pro fine need
positive,perfect purchased for my daughter in college and she loves it. she used one before and knew exactly what she wanted for a college digital graphing classes,perfect purchased daughter college love used one knew exactly wanted college digital graphing class
positive,"apple is the greatest company of all time! i bought my first mac in  and my first  shares of apple in . no one could have dreamed what apple was to become. and i never believed that i would get a job working for apple, and add to those shares over the next  years through the employee stock ownership program. every  months, i get a dividend that is  times what i originally paid for those  shares, which have now become  shares through reinvesting those dividends.which brings me to this review: the reason apple is approaching a  trillion dollar market cap is because they make the greatest products in the world, and everyone wants them. and i'm writing this on the laptop in my review, and it is just an unbelievable value!",greatest company time bought first first share one could dreamed become never believed would get job working add share next year employee stock ownership program every month get dividend time originally paid share become share reinvesting dividendswhich brings review reason approaching trillion dollar market cap make greatest product world everyone want im writing review unbelievable value
positive,"great deal, excellent upgrade from  macbook, but cannot get migration to work arrived quickly packed in harder-than-normal, fitted cardboard box multistop that was inside another box containing a coat we ordered. (excellent packing). waited to unpack it until new cover/screen and keyboard protectors arrived. this is the first mac i have bought online and the migration looked easy. but it has not worked. i have taken down(and since put back up) the firewalls on both new and old laptops, as advised, but  it never did migrate. but signing into everything apple was easy and i love having finger id multistop i'm also looking forward to better battery life and appreciate a slightly larger screen. great discount. husband gave me a new ipad in september and i'm anxious to see how i can use that as a secondary screen with macbook air.",deal excellent upgrade get migration work arrived quickly packed harderthannormal fitted cardboard box multistop inside another box containing coat ordered excellent packing waited unpack new coverscreen keyboard protector arrived first bought online migration looked easy worked taken downand since put back firewall new old laptop advised never migrate signing everything easy love finger id multistop im also looking forward better battery life appreciate slightly larger screen discount husband gave new ipad september im anxious see use secondary screen
positive,"great laptop i needed a fast little laptop, something light, that could work with my cricut machine, watch streaming shows, research for my book, write my book, play some games on, and not take  minutes to load. this does all that, and apparently it has a touch screen! i did not rate it because i have not used it! that aside, it is fast, boots right up, runs my cricut through bluetooth,  is small and light, and i love it! the only thing is that so much still comes with a regular usb plug and i just had to buy an adapter to go from reg usb to a usb c. anyway, love it!",needed fast little something light could work cricut machine watch streaming show research book write book play game take minute load apparently touch screen rate used aside fast boot right run cricut bluetooth small light love thing much still come regular usb plug buy adapter go reg usb usb c anyway love
positive,"absolutely insanely good laptop ive read amazing things about apples new chips but i was still blown away by how well everything worked.  zero fan noise (possibly zero fan, period), can play all the games i care about (factorio/ftl/rimworld/lol/ffxiv), and everything is snappy as hell. i even bought a windows laptop for the same price to compare it to and there was no contest.  even at $ the windows laptop constantly felt cheap, loud, and underpowered.  needless to say i returned the windows laptop and have been enjoying the macbook air ever since.",absolutely insanely good ive read amazing thing apple new chip still blown away well everything worked zero fan noise possibly zero fan period play game care factorioftlrimworldlolffxiv everything snappy hell even bought window price compare contest even window constantly felt cheap loud underpowered needle say returned window enjoying ever since
positive,"first mac and i love it i am nearly  and have never had a mac.  a friend of mine talked me into it, and i love it.  it is not only user friendly but apple offers ongoing expert customer support for any question or tech issue you have.  i am not tech savvy and these people are miracle workers, able even to straighten me out quickly every time i call.  love the unit and love customer support both.",first love nearly never friend mine talked love user friendly offer ongoing expert customer support question tech issue tech savvy people miracle worker able even straighten quickly every time call love unit love customer support
positive,love this mac this is my first mac although i have had my iphone for a couple years. this mac was a piece of cake to set up.love it,love first although iphone couple year piece cake set uplove
positive,"great laptop this laptop si so light and powerful, hard to believe is something like this on the market. with fan free technology you have no noise as well nothing hot anymore under your keyboard.my daughter loves it. battery is very good si lasting more than  hours. she is using it daily at hs and at home. this is a great laptop for the price.",si light powerful hard believe something like market fan free technology noise well nothing hot anymore keyboardmy daughter love battery good si lasting hour using daily h home price
positive,great laptop! i use this for college and it is great! it was really difficult to learn how to use. it is so different from an iphone. but it loads quick and is beautiful. it picks up finger prints more than your phone does and you can really see them too so make sure to wash your screen but besides that it is amazing! especially for the price i got it for of $!,use college really difficult learn use different iphone load quick beautiful pick finger print phone really see make sure wash screen besides amazing especially price got
positive,"perfect this is one of the best purchases i have ever made. i truly love it, and believe it is the best air ever made. no plans to upgrade anytime sumer. truly revolutionary in the laptop genre. cheers apple!",perfect one best purchase ever made truly love believe best ever made plan upgrade anytime sumer truly revolutionary genre cheer
positive,easy to use with lighting speed i needed to upgrade my old desk top computer and synch it with my iphone.  perfection.  everything about apple is the best and this macbook air is delightful.  there is so much more i can do and i can see the possibilities are endless.,easy use lighting speed needed upgrade old desk top synch iphone perfection everything best delightful much see possibility endless
positive,"best laptop ive owned this is a phenomenal laptop and not just at its price point. the m chip is snappy and fast, the battery life is amazing and the screen quality is excellent. all of that is bundled in a thin, light and quiet (fan-less) form factor. id highly recommend this macbook air unless you want to run high intensity games (they just arent native to mac os and will not run as well as they will on windows).",best ive owned phenomenal price point chip snappy fast battery life amazing screen quality excellent bundled thin light quiet fanless form factor id highly recommend unless want run high intensity game arent native o run well window
positive,first mac its cool. running zwift just fine after downloading rosetta. i push through an older p projector and i have the apple adapter for hdmi (non k) and its crisp enough for me at this point. opted for the rose gold and it really added a special tone to the notebook. im happy with it self updating too. the fingerprint button is a big easy too. i think ill keep it.,first cool running zwift fine downloading rosetta push older p projector adapter hdmi non k crisp enough point opted rose gold really added special tone notebook im happy self updating fingerprint button big easy think ill keep
positive,"usual awesomenicity from apple not much to say here thats different from whats been said elsewhere. build quality on point per usual with apple. feels as slick as ever. no problems thus far about app compatibility with the m chip. as with almost all apple products, you can purchase with your eyes closed.",usual awesomenicity much say thats different whats said elsewhere build quality point per usual feel slick ever problem thus far app compatibility chip almost product purchase eye closed
positive,"in looooove ive wanted a macbook for the longest time, and amazon surprised me having the cheapest option for buying this one! so i finally took the plunge. im upgrading from a very tired hp. never having experience with macbook before, im in love with it. its awesome how much you can personalize this little laptop. lighting fast, too. getting to know the touch pad and all the little features is mind boggling in the best way.",looooove ive wanted longest time amazon surprised cheapest option buying one finally took plunge im upgrading tired hp never experience im love awesome much personalize little lighting fast getting know touch pad little feature mind boggling best way
positive,"love it i love my mac. works perfectly, very fast and the battery life is sooo long.  i use it every day for more than half the day and i only have to charge it about  or twice a week! i really recommend.  the touch id is awesome too.",love love work perfectly fast battery life sooo long use every day half day charge twice week really recommend touch id awesome
positive,amazing! so i hesitated to buy this computer thinking i would not use it enough to justify the price. i absolutely love it! granted i just use it to surf and shop but it is so user friendly and the keyboard is awesome! i'm really glad i bought it and i use it every day.,amazing hesitated buy thinking would use enough justify price absolutely love granted use surf shop user friendly keyboard awesome im really glad bought use every day
positive,love it! this is my first apple laptop and i love it.  it is so quick and easy to use.  there is a learning curve but luckily i have my kids.,love first love quick easy use learning curve luckily kid
positive,"i love my new macbook air this is the first mac i have owned, i will never go back to pc is multiexclamation  very fast and super easy to use. it works with all my apple electronics. i have not played any games on it yet so i could not give it any stars yet, also it has stars for touch screen which this model does not have, it has the touch id.",love new first owned never go back multiexclamation fast super easy use work electronics played game yet could give star yet also star touch screen model touch id
positive,"made me a convert! my first mac after years of linux. i could not be more impressed. i'm amazed at what this machine can do with only gb ram. i always have a dozen+ browser tabs, multiple vscode windows, xcode, and countless other programs open, and this thing never gets bogged down. i'm a total convert!",made convert first year linux could impressed im amazed machine gb ram always dozen browser tab multiple vscode window xcode countless program open thing never get bogged im total convert
positive,"potente y liviano excelente producto, batera alcanza para una jornada de trabajo de oficina promedio.  calidad del material excelente.  en general es un gran producto y sobre todo que su vida til es mnimo de unos  aos.",potente liviano excelente producto batera alcanza para una jornada de trabajo de oficina promedio calidad del material excelente en general e un gran producto sobre todo que su vida til e mnimo de unos aos
positive,sims i play the sims all the time on it now. i can also get my work and homework done. this is a great laptop. it costly but it is worth the money.,sims play sims time also get work homework done costly worth money
positive,"amazing laptop its simple , clean aesthetically, and really powerful compared to older models . the m chip has really put this laptop on another level. easy to carry and can handle simple and even hard tasks .",amazing simple clean aesthetically really powerful compared older model chip really put another level easy carry handle simple even hard task
positive,"speedy shipping apple doesnt offer touch screen laptops.  description is missleading as it does describe touch screen capabilities. in actuality it applies to touch screen id, the little square black button at the top right of the keyboard.  first time apple laptop user.",speedy shipping doesnt offer touch screen laptop description missleading describe touch screen capability actuality applies touch screen id little square black button top right keyboard first time user
negative,"the macbook air was received ""locked"". i called geek squad and they could not fix the problem.  unfortunately i had to return the wildly anticipated macbook air. so disappointing.",received locked called geek squad could fix problem unfortunately return wildly anticipated disappointing
positive,"fast, responsive and beautifully crafted replaced a previous macbook air with the new version. same sleek design, upgraded performance. the computer is quick and easy to use. plus it is lighter than the  version i replaced.",fast responsive beautifully crafted replaced previous new version sleek design upgraded performance quick easy use plus lighter version replaced
positive,love it this has everything i could possibly want in a laptop and more! i love being able to use my fingerprint to access my laptop! it is thin and light for easy portability as well! definitely recommend!,love everything could possibly want love able use fingerprint access thin light easy portability well definitely recommend
positive,"love it been wanting a macbook for a decade-i love this one! i thought rose gold was discontinued in this model, but mine was rose gold -love it!",love wanting decadei love one thought rose gold discontinued model mine rose gold love
positive,"absolutely amazing  multiexclamation  this is my first mac ever. i had to go through a small learning curve to get used to the os and the keyboard layout and shortcuts. but now i am so happy with the purchase.really good screen, trackpad and keyboard. amazing battery life. so compact and light. the only thing that i miss from my previous laptop is a touchscreen.i would without any hesitation recommend this for anyone looking for a handy and powerful laptop.",absolutely amazing multiexclamation first ever go small learning curve get used o keyboard layout shortcut happy purchasereally good screen trackpad keyboard amazing battery life compact light thing miss previous touchscreeni would without hesitation recommend anyone looking handy powerful
positive,"getting used to macos this is the first time i have used a mac product for an extended period of time. i have owned it for a couple months now and must admit i am very happy with how well it performs. my apprehension at buying a mac product was in getting used to the os, as it is considerably different from windows. however it did not take long for me to get used to macos, it was easy to learn and use, with much better organization than windows.",getting used macos first time used product extended period time owned couple month must admit happy well performs apprehension buying product getting used o considerably different window however take long get used macos easy learn use much better organization window
positive,"best purchase this year im in school and this computer is fabulous. i cant attest to gaming, but it does wonderfully with papers, speed, social media, zoom and webex meetings, and messing around on the cricut.",best purchase year im school fabulous cant attest gaming wonderfully paper speed social medium zoom webex meeting messing around cricut
positive,very pretty! great laptop! my daughter loves it. awesome purchase and nicely packaged for care.,pretty daughter love awesome purchase nicely packaged care
positive,"not gold just a heads up- the item is rose gold, not gold.  i'm actually happy that it is rose versus yellow gold.",gold head item rose gold gold im actually happy rose versus yellow gold
positive,"a bit overpriced but nice i purchased this at the beginning of march, and for the past month, i have found out that this has been really efficient for me. i have been able to use this laptop for multiple school purposes and even stream movies and tv shows which has been really nice for me. the battery efficiency is also really nice i must add.",bit overpriced nice purchased beginning march past month found really efficient able use multiple school purpose even stream movie tv show really nice battery efficiency also really nice must add
negative,"i do not get the hype i do not get the hype about m chip. half of my programs are not compatible with it and some are not updated anymore so there is a little hope for a fix. the camera is horrible as well, picture quality is worse then what my  years old smartphone produces",get hype get hype chip half program compatible updated anymore little hope fix camera horrible well picture quality worse year old smartphone produce
positive,"for college got this for my daughter for college, she loves it",college got daughter college love
positive,fast start the computer would start up quickly and battery last a long time. it is a great computer.,fast start would start quickly battery last long time
negative,"apple m chip does not support two external monitors apple notebooks are great and work smoothly, however it is inconceivable that such an expensive and top machine does not support  external monitors such as the previous macbookair with intel chip does.on top of that there are only  usb c ports, so that any additional connection must come with expensive connectors.",chip support two external monitor notebook work smoothly however inconceivable expensive top machine support external monitor previous macbookair intel chip doeson top usb c port additional connection must come expensive connector
positive,"i love it its thin not too heavy a nice sleek look is the perfect laptop for school, really fast and overall great quality. my only complaint is the camera terrible quality but i do not really use the camera overall a / connects to iphone and u can see ur messages",love thin heavy nice sleek look perfect school really fast overall quality complaint camera terrible quality really use camera overall connects iphone u see ur message
positive,"pequea y elegante calidad, fino y elegante.  caractersticas esperadas de apple.",pequea elegante calidad fino elegante caractersticas esperadas de
positive,"very pleased no issues with the macbook air, nib. no scratches, or issues att. took me two days to set it up and become familiar with a macbook, but thats just me. so far, so good. happy with the purchase.",pleased issue nib scratch issue att took two day set become familiar thats far good happy purchase
positive,you cant beat apple the best,cant beat best
positive,good laptop works like an apple should,good work like
positive,nice my daughter loves it,nice daughter love
positive,"very good computer. fast, reliable, and great!",good fast reliable
positive,great love my m laptop,love
positive,exactly as described fired up right outta the box. love it.,exactly described fired right outta box love
positive,"so far so good! i chose to purchase this on amazon since i have credit they them, its makes the monthly payments quite doable!  quite happy !",far good chose purchase amazon since credit make monthly payment quite doable quite happy
positive,she is beautiful.,beautiful
positive,what we wanted works great,wanted work
positive,"ease of use, small enough for carrying great quality and price. beautiful screen, easy to use",ease use small enough carrying quality price beautiful screen easy use
positive,great  great ,
positive,great! no more waiting for  updating.,waiting updating
positive,sale priced bought it on sale. works well. did not need the pro version. price should fall closer to the release date of newer model.,sale priced bought sale work well need pro version price fall closer release date newer model
positive,happy wife! my wife loves this little laptop and it compliments the features of her iphone.,happy wife wife love little compliment feature iphone
positive,great product! works amazingly. :) no complaints from me!,product work amazingly complaint
positive,excelente excelente,excelente excelente
positive,"excelente artculo excelente equipo, calidad en la resolucin de la pantalla, duracin de batera.",excelente artculo excelente equipo calidad en la resolucin de la pantalla duracin de batera
positive,"solid as always very solid laptop for its price,very satisfied with my purchase,ships and delivered the same day as well.",solid always solid pricevery satisfied purchaseships delivered day well
positive,the best i love it,best love
positive,computer i like the new updates and love the mac book,like new update love book
positive,size love the size,size love size
positive,excellent so happy with my purchase. love my new macbook air,excellent happy purchase love new
positive,a student dream laptop does what is promised and more. great laptop,student dream promised
positive,great mac! long battery life. fast performance.,long battery life fast performance
positive,great investment it works perfect i do not have a touch screen or i do not know how to make it work,investment work perfect touch screen know make work
positive, amazing and shipped fast multiexclamation ,amazing shipped fast multiexclamation
positive,"its a good laptop liked: battery life is really efficient, screen quality is also great.disliked: some applications arent compatible",good liked battery life really efficient screen quality also greatdisliked application arent compatible
